# Species	Genes	Alg.-Conn.	protein.GCA_000227135.faa	protein.GCA_000755165.faa	protein.GCA_017916335.faa	protein.GCA_017918215.faa	protein.GCA_017918225.faa
5	5	0.89	CBZ38047.1	AIO01754.1	KAG5466171.1	KAG5492011.1	KAG5491015.1
5	5	0.89	CBZ38375.1	AIO02076.1	KAG5466522.1	KAG5492356.1	KAG5491377.1
5	5	0.89	CBZ38400.1	AIO02100.1	KAG5466546.1	KAG5492379.1	KAG5491400.1
5	5	0.89	CBZ38470.1	AIO02169.1	KAG5464588.1	KAG5489175.1	KAG5488426.1
5	5	0.89	CBZ38471.1	AIO02170.1	KAG5464589.1	KAG5489176.1	KAG5488427.1
5	5	0.89	CBZ38577.1	AIO02273.1	KAG5464695.1	KAG5489276.1	KAG5488530.1
5	5	0.89	CBZ38841.1	AIO02530.1	KAG5464968.1	KAG5489550.1	KAG5488804.1
5	5	0.89	CBZ38946.1	AIO02629.1	KAG5465070.1	KAG5489654.1	KAG5488912.1
5	5	0.889	CBZ31096.1	AIN95109.1	KAG5488228.1	KAG5512505.1	KAG5508626.1
5	5	0.889	CBZ31743.1	AIN95697.1	KAG5486797.1	KAG5511493.1	KAG5507132.1
5	5	0.889	CBZ31827.1	AIN95797.1	KAG5486900.1	KAG5511590.1	KAG5507235.1
5	5	0.889	CBZ32009.1	AIN95961.1	KAG5486030.1	KAG5511027.1	KAG5506585.1
5	5	0.889	CBZ32065.1	AIN96015.1	KAG5486083.1	KAG5511076.1	KAG5506640.1
5	5	0.889	CBZ32467.1	AIN96395.1	KAG5484891.1	KAG5510249.1	KAG5505607.1
5	5	0.889	CBZ32492.1	AIN96422.1	KAG5484916.1	KAG5510274.1	KAG5505632.1
5	5	0.889	CBZ32816.1	AIN96724.1	KAG5483825.1	KAG5509802.1	KAG5505204.1
5	5	0.889	CBZ33034.1	AIN96928.1	KAG5482336.1	KAG5508928.1	KAG5504191.1
5	5	0.889	CBZ33397.1	AIN97272.1	KAG5481382.1	KAG5508051.1	KAG5503668.1
5	5	0.889	CBZ33518.1	AIN97387.1	KAG5480862.1	KAG5507296.1	KAG5503032.1
5	5	0.889	CBZ33870.1	AIN98136.1	KAG5479762.1	KAG5506057.1	KAG5502391.1
5	5	0.889	CBZ33998.1	AIN98259.1	KAG5479887.1	KAG5506182.1	KAG5502512.1
5	5	0.889	CBZ34251.1	AIN98506.1	KAG5478433.1	KAG5504744.1	KAG5501205.1
5	5	0.889	CBZ34358.1	AIN98606.1	KAG5478559.1	KAG5504854.1	KAG5501324.1
5	5	0.889	CBZ34475.1	AIN98716.1	KAG5477975.1	KAG5503978.1	KAG5500730.1
5	5	0.889	CBZ34485.1	AIN98725.1	KAG5477983.1	KAG5503987.1	KAG5500738.1
5	5	0.889	CBZ34640.1	AIN98876.1	KAG5477134.1	KAG5503155.1	KAG5500072.1
5	5	0.889	CBZ34643.1	AIN98879.1	KAG5477137.1	KAG5503158.1	KAG5500075.1
5	5	0.889	CBZ34865.1	AIN99097.1	KAG5477366.1	KAG5503377.1	KAG5500304.1
5	5	0.889	CBZ34978.1	AIN99204.1	KAG5476119.1	KAG5502144.1	KAG5499536.1
5	5	0.889	CBZ35206.1	AIN99425.1	KAG5475536.1	KAG5500929.1	KAG5499195.1
5	5	0.889	CBZ35261.1	AIN99495.1	KAG5475607.1	KAG5500998.1	KAG5499263.1
5	5	0.889	CBZ35664.1	AIN99889.1	KAG5474831.1	KAG5499995.1	KAG5498417.1
5	5	0.889	CBZ36198.1	AIO00399.1	KAG5472773.1	KAG5497939.1	KAG5496630.1
5	5	0.889	CBZ37054.1	AIO01210.1	KAG5470305.1	KAG5495626.1	KAG5494870.1
5	5	0.889	CBZ37114.1	AIO01265.1	KAG5470364.1	KAG5495688.1	KAG5494931.1
5	5	0.889	CBZ37308.1	AIO01456.1	KAG5469078.1	KAG5494348.1	KAG5493582.1
5	5	0.889	CBZ37324.1	AIO01472.1	KAG5469095.1	KAG5494365.1	KAG5493599.1
5	5	0.889	CBZ37381.1	AIO01528.1	KAG5469153.1	KAG5494423.1	KAG5493656.1
5	5	0.889	CBZ38006.1	AIO01716.1	KAG5466132.1	KAG5491973.1	KAG5490976.1
5	5	0.889	CBZ38043.1	AIO01750.1	KAG5466167.1	KAG5492007.1	KAG5491011.1
5	5	0.889	CBZ38121.1	AIO01829.1	KAG5466251.1	KAG5492089.1	KAG5491094.1
5	5	0.889	CBZ38209.1	AIO01916.1	KAG5466344.1	KAG5492182.1	KAG5491184.1
5	5	0.889	CBZ38397.1	AIO02097.1	KAG5466543.1	KAG5492376.1	KAG5491397.1
5	5	0.889	CBZ38414.1	AIO02122.1	KAG5466569.1	KAG5492401.1	KAG5491422.1
5	5	0.889	CBZ38745.1	AIO02436.1	KAG5464868.1	KAG5489448.1	KAG5488702.1
5	5	0.888	CBZ31101.1	AIN95115.1	KAG5488234.1	KAG5512511.1	KAG5508632.1
5	5	0.888	CBZ31465.1	AIN95443.1	KAG5487561.1	KAG5511962.1	KAG5507699.1
5	5	0.888	CBZ31580.1	AIN95557.1	KAG5487676.1	KAG5512077.1	KAG5507815.1
5	5	0.888	CBZ31971.1	AIN95928.1	KAG5485995.1	KAG5510994.1	KAG5506552.1
5	5	0.888	CBZ32339.1	AIN96272.1	KAG5485379.1	KAG5510438.1	KAG5505937.1
5	5	0.888	CBZ32425.1	AIN96354.1	KAG5484847.1	KAG5510205.1	KAG5505564.1
5	5	0.888	CBZ32439.1	AIN96368.1	KAG5484860.1	KAG5510218.1	KAG5505577.1
5	5	0.888	CBZ32757.1	AIN96668.1	KAG5483766.1	KAG5509748.1	KAG5505144.1
5	5	0.888	CBZ32922.1	AIN96825.1	KAG5483064.1	KAG5509287.1	KAG5504626.1
5	5	0.888	CBZ32972.1	AIN96868.1	KAG5483109.1	KAG5509331.1	KAG5504674.1
5	5	0.888	CBZ33292.1	AIN97167.1	KAG5481903.1	KAG5508599.1	KAG5503875.1
5	5	0.888	CBZ33344.1	AIN97217.1	KAG5481328.1	KAG5507998.1	KAG5503613.1
5	5	0.888	CBZ33345.1	AIN97218.1	KAG5481329.1	KAG5507999.1	KAG5503614.1
5	5	0.888	CBZ33525.1	AIN97394.1	KAG5480869.1	KAG5507303.1	KAG5503039.1
5	5	0.888	CBZ33567.1	AIN97429.1	KAG5480903.1	KAG5507338.1	KAG5503076.1
5	5	0.888	CBZ33570.1	AIN97432.1	KAG5480906.1	KAG5507341.1	KAG5503079.1
5	5	0.888	CBZ33935.1	AIN98198.1	KAG5479823.1	KAG5506118.1	KAG5502451.1
5	5	0.888	CBZ33971.1	AIN98234.1	KAG5479860.1	KAG5506155.1	KAG5502487.1
5	5	0.888	CBZ34131.1	AIN98389.1	KAG5479259.1	KAG5505467.1	KAG5501701.1
5	5	0.888	CBZ34386.1	AIN98632.1	KAG5478586.1	KAG5504881.1	KAG5501352.1
5	5	0.888	CBZ34524.1	AIN98761.1	KAG5478023.1	KAG5504027.1	KAG5500778.1
5	5	0.888	CBZ34764.1	AIN98995.1	KAG5477264.1	KAG5503278.1	KAG5500203.1
5	5	0.888	CBZ35024.1	AIN99249.1	KAG5476162.1	KAG5502184.1	KAG5499581.1
5	5	0.888	CBZ35195.1	AIN99414.1	KAG5475525.1	KAG5500919.1	KAG5499184.1
5	5	0.888	CBZ35203.1	AIN99422.1	KAG5475533.1	KAG5500926.1	KAG5499192.1
5	5	0.888	CBZ35835.1	AIO00058.1	KAG5473486.1	KAG5498985.1	KAG5497301.1
5	5	0.888	CBZ35919.1	AIO00131.1	KAG5473559.1	KAG5499053.1	KAG5497374.1
5	5	0.888	CBZ36031.1	AIO00245.1	KAG5472604.1	KAG5497773.1	KAG5496470.1
5	5	0.888	CBZ36266.1	AIO00463.1	KAG5472839.1	KAG5498006.1	KAG5496697.1
5	5	0.888	CBZ36350.1	AIO00543.1	KAG5472926.1	KAG5498097.1	KAG5496786.1
5	5	0.888	CBZ36382.1	AIO00573.1	KAG5472961.1	KAG5498128.1	KAG5496818.1
5	5	0.888	CBZ36443.1	AIO00628.1	KAG5471578.1	KAG5496877.1	KAG5495757.1
5	5	0.888	CBZ37885.1	AIN97896.1	KAG5468069.1	KAG5493401.1	KAG5491856.1
5	5	0.888	CBZ37901.1	AIN97913.1	KAG5468087.1	KAG5493417.1	KAG5491874.1
5	5	0.888	CBZ38388.1	AIO02088.1	KAG5466534.1	KAG5492367.1	KAG5491388.1
5	5	0.888	CBZ38791.1	AIO02482.1	KAG5464916.1	KAG5489498.1	KAG5488752.1
5	5	0.888	CBZ39127.1	AIO02808.1	KAG5465252.1	KAG5489834.1	KAG5489095.1
5	5	0.888	CBZ39167.1	AIO02846.1	KAG5465295.1	KAG5489878.1	KAG5489137.1
5	5	0.887	CBZ31174.1	AIN95183.1	KAG5488154.1	KAG5512434.1	KAG5508376.1
5	5	0.887	CBZ31256.1	AIN95249.1	KAG5487989.1	KAG5512347.1	KAG5508293.1
5	5	0.887	CBZ31515.1	AIN95492.1	KAG5487612.1	KAG5512011.1	KAG5507750.1
5	5	0.887	CBZ31769.1	AIN95738.1	KAG5486841.1	KAG5511533.1	KAG5507174.1
5	5	0.887	CBZ31923.1	AIN95882.1	KAG5486474.1	KAG5511325.1	KAG5506930.1
5	5	0.887	CBZ32214.1	AIN96153.1	KAG5485679.1	KAG5510738.1	KAG5506317.1
5	5	0.887	CBZ32361.1	AIN96293.1	KAG5485402.1	KAG5510462.1	KAG5505961.1
5	5	0.887	CBZ33387.1	AIN97262.1	KAG5481372.1	KAG5508042.1	KAG5503658.1
5	5	0.887	CBZ34425.1	AIN98669.1	KAG5477929.1	KAG5503931.1	KAG5500682.1
5	5	0.887	CBZ34656.1	AIN98892.1	KAG5477150.1	KAG5503171.1	KAG5500088.1
5	5	0.887	CBZ34847.1	AIN99080.1	KAG5477348.1	KAG5503359.1	KAG5500286.1
5	5	0.887	CBZ35357.1	AIN99587.1	KAG5475704.1	KAG5501095.1	KAG5499359.1
5	5	0.887	CBZ35674.1	AIN99898.1	KAG5474841.1	KAG5500005.1	KAG5498427.1
5	5	0.887	CBZ35986.1	AIO00198.1	KAG5473624.1	KAG5499116.1	KAG5497440.1
5	5	0.887	CBZ36099.1	AIO00313.1	KAG5472674.1	KAG5497842.1	KAG5496538.1
5	5	0.887	CBZ36185.1	AIO00387.1	KAG5472760.1	KAG5497926.1	KAG5496618.1
5	5	0.887	CBZ36192.1	AIO00393.1	KAG5472767.1	KAG5497933.1	KAG5496624.1
5	5	0.887	CBZ36281.1	AIO00476.1	KAG5472852.1	KAG5498021.1	KAG5496710.1
5	5	0.887	CBZ36284.1	AIO00480.1	KAG5472856.1	KAG5498025.1	KAG5496714.1
5	5	0.887	CBZ36338.1	AIO00531.1	KAG5472915.1	KAG5498085.1	KAG5496774.1
5	5	0.887	CBZ36355.1	AIO00548.1	KAG5472931.1	KAG5498102.1	KAG5496790.1
5	5	0.887	CBZ36570.1	AIO00748.1	KAG5471715.1	KAG5496990.1	KAG5495899.1
5	5	0.887	CBZ37005.1	AIO01161.1	KAG5470254.1	KAG5495576.1	KAG5494819.1
5	5	0.887	CBZ37740.1	AIN97747.1	KAG5467923.1	KAG5493257.1	KAG5491705.1
5	5	0.887	CBZ38139.1	AIO01847.1	KAG5466271.1	KAG5492109.1	KAG5491113.1
5	5	0.887	CBZ38230.1	AIO01936.1	KAG5466366.1	KAG5492203.1	KAG5491209.1
5	5	0.887	CBZ38274.1	AIO01979.1	KAG5466412.1	KAG5492248.1	KAG5491261.1
5	5	0.887	CBZ38284.1	AIO01991.1	KAG5466431.1	KAG5492265.1	KAG5491287.1
5	5	0.887	CBZ38456.1	AIO02156.1	KAG5464577.1	KAG5489160.1	KAG5488414.1
5	5	0.887	CBZ38722.1	AIO02414.1	KAG5464843.1	KAG5489423.1	KAG5488676.1
5	5	0.887	CBZ38725.1	AIO02417.1	KAG5464845.1	KAG5489425.1	KAG5488679.1
5	5	0.887	CBZ38922.1	AIO02605.1	KAG5465045.1	KAG5489629.1	KAG5488886.1
5	5	0.887	CBZ39106.1	AIO02788.1	KAG5465234.1	KAG5489812.1	KAG5489077.1
5	5	0.887	CBZ39119.1	AIO02800.1	KAG5465244.1	KAG5489826.1	KAG5489087.1
5	5	0.886	CBZ31332.1	AIN95321.1	KAG5488065.1	KAG5512420.1	KAG5508366.1
5	5	0.886	CBZ31474.1	AIN95452.1	KAG5487570.1	KAG5511971.1	KAG5507708.1
5	5	0.886	CBZ32042.1	AIN95993.1	KAG5486062.1	KAG5511056.1	KAG5506619.1
5	5	0.886	CBZ32228.1	AIN96163.1	KAG5485692.1	KAG5510749.1	KAG5506329.1
5	5	0.886	CBZ32235.1	AIN96169.1	KAG5485699.1	KAG5510756.1	KAG5506336.1
5	5	0.886	CBZ32539.1	AIN96468.1	KAG5484316.1	KAG5509942.1	KAG5505245.1
5	5	0.886	CBZ32652.1	AIN96562.1	KAG5484415.1	KAG5510039.1	KAG5505341.1
5	5	0.886	CBZ32798.1	AIN96708.1	KAG5483809.1	KAG5509786.1	KAG5505188.1
5	5	0.886	CBZ33242.1	AIN97122.1	KAG5481854.1	KAG5508549.1	KAG5503826.1
5	5	0.886	CBZ33542.1	AIN97411.1	KAG5480884.1	KAG5507319.1	KAG5503057.1
5	5	0.886	CBZ33549.1	AIN97418.1	KAG5480891.1	KAG5507326.1	KAG5503064.1
5	5	0.886	CBZ33620.1	AIN97481.1	KAG5480959.1	KAG5507388.1	KAG5503132.1
5	5	0.886	CBZ33986.1	AIN98249.1	KAG5479875.1	KAG5506170.1	KAG5502501.1
5	5	0.886	CBZ34091.1	AIN98350.1	KAG5479213.1	KAG5505421.1	KAG5501644.1
5	5	0.886	CBZ34213.1	AIN98469.1	KAG5478393.1	KAG5504704.1	KAG5501167.1
5	5	0.886	CBZ34351.1	AIN98600.1	KAG5478553.1	KAG5504848.1	KAG5501318.1
5	5	0.886	CBZ34420.1	AIN98666.1	KAG5477924.1	KAG5503926.1	KAG5500677.1
5	5	0.886	CBZ34593.1	AIN98827.1	KAG5478092.1	KAG5504096.1	KAG5500849.1
5	5	0.886	CBZ34619.1	AIN98852.1	KAG5478118.1	KAG5504122.1	KAG5500875.1
5	5	0.886	CBZ34874.1	AIN99106.1	KAG5477375.1	KAG5503385.1	KAG5500313.1
5	5	0.886	CBZ35046.1	AIN99271.1	KAG5476187.1	KAG5502212.1	KAG5499607.1
5	5	0.886	CBZ35168.1	AIN99387.1	KAG5475500.1	KAG5500893.1	KAG5499159.1
5	5	0.886	CBZ35299.1	AIN99532.1	KAG5475645.1	KAG5501036.1	KAG5499302.1
5	5	0.886	CBZ35317.1	AIN99548.1	KAG5475663.1	KAG5501053.1	KAG5499320.1
5	5	0.886	CBZ35417.1	AIN99647.1	KAG5474572.1	KAG5499736.1	KAG5498158.1
5	5	0.886	CBZ35722.1	AIN99945.1	KAG5474890.1	KAG5500055.1	KAG5498471.1
5	5	0.886	CBZ35961.1	AIO00175.1	KAG5473601.1	KAG5499095.1	KAG5497417.1
5	5	0.886	CBZ36078.1	AIO00291.1	KAG5472655.1	KAG5497823.1	KAG5496519.1
5	5	0.886	CBZ36140.1	AIO00350.1	KAG5472717.1	KAG5497883.1	KAG5496577.1
5	5	0.886	CBZ36302.1	AIO00497.1	KAG5472875.1	KAG5498043.1	KAG5496731.1
5	5	0.886	CBZ36329.1	AIO00522.1	KAG5472906.1	KAG5498076.1	KAG5496765.1
5	5	0.886	CBZ37074.1	AIO01228.1	KAG5470326.1	KAG5495647.1	KAG5494890.1
5	5	0.886	CBZ37256.1	AIO01406.1	KAG5469029.1	KAG5494299.1	KAG5493532.1
5	5	0.886	CBZ37478.1	AIO01623.1	KAG5469255.1	KAG5494524.1	KAG5493757.1
5	5	0.886	CBZ37574.1	AIN97583.1	KAG5467768.1	KAG5493105.1	KAG5491532.1
5	5	0.886	CBZ37769.1	AIN97780.1	KAG5467954.1	KAG5493288.1	KAG5491741.1
5	5	0.886	CBZ37929.1	AIO01644.1	KAG5466060.1	KAG5491898.1	KAG5490899.1
5	5	0.886	CBZ38418.1	AIO02126.1	KAG5466574.1	KAG5492405.1	KAG5491426.1
5	5	0.886	CBZ38431.1	AIO02103.1	KAG5466550.1	KAG5492383.1	KAG5491404.1
5	5	0.886	CBZ38494.1	AIO02192.1	KAG5464610.1	KAG5489196.1	KAG5488447.1
5	5	0.886	CBZ38563.1	AIO02259.1	KAG5464680.1	KAG5489263.1	KAG5488517.1
5	5	0.886	CBZ38618.1	AIO02314.1	KAG5464732.1	KAG5489312.1	KAG5488568.1
5	5	0.886	CBZ38702.1	AIO02394.1	KAG5464825.1	KAG5489403.1	KAG5488657.1
5	5	0.886	CBZ39074.1	AIO02757.1	KAG5465200.1	KAG5489780.1	KAG5489043.1
5	5	0.885	CBZ31093.1	AIN95106.1	KAG5488225.1	KAG5512502.1	KAG5508623.1
5	5	0.885	CBZ31094.1	AIN95107.1	KAG5488226.1	KAG5512503.1	KAG5508624.1
5	5	0.885	CBZ31395.1	AIN95379.1	KAG5487836.1	KAG5512198.1	KAG5507893.1
5	5	0.885	CBZ31477.1	AIN95455.1	KAG5487573.1	KAG5511974.1	KAG5507711.1
5	5	0.885	CBZ31488.1	AIN95465.1	KAG5487584.1	KAG5511985.1	KAG5507723.1
5	5	0.885	CBZ32595.1	AIN96524.1	KAG5484371.1	KAG5509997.1	KAG5505301.1
5	5	0.885	CBZ32609.1	AIN96536.1	KAG5484384.1	KAG5510011.1	KAG5505314.1
5	5	0.885	CBZ32819.1	AIN96727.1	KAG5482960.1	KAG5509182.1	KAG5504522.1
5	5	0.885	CBZ33035.1	AIN96929.1	KAG5482337.1	KAG5508929.1	KAG5504192.1
5	5	0.885	CBZ33285.1	AIN97161.1	KAG5481897.1	KAG5508593.1	KAG5503870.1
5	5	0.885	CBZ33404.1	AIN97279.1	KAG5481388.1	KAG5508057.1	KAG5503674.1
5	5	0.885	CBZ33589.1	AIN97450.1	KAG5480925.1	KAG5507363.1	KAG5503097.1
5	5	0.885	CBZ34100.1	AIN98358.1	KAG5479222.1	KAG5505429.1	KAG5501652.1
5	5	0.885	CBZ34381.1	AIN98627.1	KAG5478581.1	KAG5504876.1	KAG5501346.1
5	5	0.885	CBZ34556.1	AIN98790.1	KAG5478056.1	KAG5504059.1	KAG5500812.1
5	5	0.885	CBZ34709.1	AIN98941.1	KAG5477206.1	KAG5503224.1	KAG5500145.1
5	5	0.885	CBZ35041.1	AIN99266.1	KAG5476180.1	KAG5502205.1	KAG5499600.1
5	5	0.885	CBZ35281.1	AIN99514.1	KAG5475626.1	KAG5501017.1	KAG5499283.1
5	5	0.885	CBZ35371.1	AIN99601.1	KAG5475718.1	KAG5501109.1	KAG5499373.1
5	5	0.885	CBZ35414.1	AIN99645.1	KAG5474569.1	KAG5499733.1	KAG5498155.1
5	5	0.885	CBZ35538.1	AIN99764.1	KAG5474695.1	KAG5499858.1	KAG5498282.1
5	5	0.885	CBZ35595.1	AIN99822.1	KAG5474756.1	KAG5499921.1	KAG5498343.1
5	5	0.885	CBZ35731.1	AIN99956.1	KAG5473385.1	KAG5498885.1	KAG5497200.1
5	5	0.885	CBZ35926.1	AIO00138.1	KAG5473566.1	KAG5499060.1	KAG5497381.1
5	5	0.885	CBZ36040.1	AIO00254.1	KAG5472616.1	KAG5497784.1	KAG5496481.1
5	5	0.885	CBZ36045.1	AIO00258.1	KAG5472622.1	KAG5497790.1	KAG5496487.1
5	5	0.885	CBZ36093.1	AIO00307.1	KAG5472668.1	KAG5497836.1	KAG5496532.1
5	5	0.885	CBZ36094.1	AIO00308.1	KAG5472669.1	KAG5497837.1	KAG5496533.1
5	5	0.885	CBZ36095.1	AIO00309.1	KAG5472670.1	KAG5497838.1	KAG5496534.1
5	5	0.885	CBZ36343.1	AIO00536.1	KAG5472920.1	KAG5498090.1	KAG5496779.1
5	5	0.885	CBZ36344.1	AIO00537.1	KAG5472921.1	KAG5498091.1	KAG5496780.1
5	5	0.885	CBZ36349.1	AIO00542.1	KAG5472925.1	KAG5498096.1	KAG5496785.1
5	5	0.885	CBZ36364.1	AIO00557.1	KAG5472941.1	KAG5498110.1	KAG5496800.1
5	5	0.885	CBZ36937.1	AIO01090.1	KAG5470182.1	KAG5495505.1	KAG5494747.1
5	5	0.885	CBZ37079.1	AIO01233.1	KAG5470331.1	KAG5495652.1	KAG5494895.1
5	5	0.885	CBZ37456.1	AIO01600.1	KAG5469230.1	KAG5494498.1	KAG5493731.1
5	5	0.885	CBZ37562.1	AIN97570.1	KAG5467759.1	KAG5493097.1	KAG5491524.1
5	5	0.885	CBZ37730.1	AIN97738.1	KAG5467913.1	KAG5493247.1	KAG5491695.1
5	5	0.885	CBZ37942.1	AIO01658.1	KAG5466073.1	KAG5491911.1	KAG5490912.1
5	5	0.885	CBZ38076.1	AIO01784.1	KAG5466202.1	KAG5492040.1	KAG5491044.1
5	5	0.885	CBZ38212.1	AIO01919.1	KAG5466347.1	KAG5492185.1	KAG5491188.1
5	5	0.885	CBZ38237.1	AIO01942.1	KAG5466373.1	KAG5492210.1	KAG5491217.1
5	5	0.885	CBZ38290.1	AIO01997.1	KAG5466437.1	KAG5492271.1	KAG5491293.1
5	5	0.885	CBZ38322.1	AIO02027.1	KAG5466468.1	KAG5492302.1	KAG5491322.1
5	5	0.885	CBZ38362.1	AIO02064.1	KAG5466509.1	KAG5492343.1	KAG5491364.1
5	5	0.885	CBZ38464.1	AIO02163.1	KAG5464583.1	KAG5489170.1	KAG5488421.1
5	5	0.885	CBZ38786.1	AIO02477.1	KAG5464911.1	KAG5489492.1	KAG5488746.1
5	5	0.885	CBZ38788.1	AIO02479.1	KAG5464913.1	KAG5489494.1	KAG5488748.1
5	5	0.885	CBZ39029.1	AIO02712.1	KAG5465152.1	KAG5489733.1	KAG5488996.1
5	5	0.884	CBZ31299.1	AIN95290.1	KAG5488034.1	KAG5512389.1	KAG5508337.1
5	5	0.884	CBZ31319.1	AIN95309.1	KAG5488053.1	KAG5512409.1	KAG5508354.1
5	5	0.884	CBZ31331.1	AIN95320.1	KAG5488064.1	KAG5512419.1	KAG5508365.1
5	5	0.884	CBZ31505.1	AIN95483.1	KAG5487601.1	KAG5512000.1	KAG5507739.1
5	5	0.884	CBZ31518.1	AIN95495.1	KAG5487615.1	KAG5512014.1	KAG5507753.1
5	5	0.884	CBZ31715.1	AIN95685.1	KAG5487348.1	KAG5511865.1	KAG5507533.1
5	5	0.884	CBZ32108.1	AIN96057.1	KAG5486128.1	KAG5511120.1	KAG5506682.1
5	5	0.884	CBZ32363.1	AIN96295.1	KAG5485404.1	KAG5510464.1	KAG5505963.1
5	5	0.884	CBZ32560.1	AIN96490.1	KAG5484338.1	KAG5509963.1	KAG5505267.1
5	5	0.884	CBZ32766.1	AIN96677.1	KAG5483774.1	KAG5509756.1	KAG5505152.1
5	5	0.884	CBZ33651.1	AIN97931.1	KAG5480323.1	KAG5506712.1	KAG5502567.1
5	5	0.884	CBZ33684.1	AIN97963.1	KAG5480357.1	KAG5506744.1	KAG5502600.1
5	5	0.884	CBZ33965.1	AIN98227.1	KAG5479853.1	KAG5506148.1	KAG5502481.1
5	5	0.884	CBZ34021.1	AIN98281.1	KAG5479909.1	KAG5506204.1	KAG5502535.1
5	5	0.884	CBZ34211.1	AIN98467.1	KAG5478391.1	KAG5504702.1	KAG5501165.1
5	5	0.884	CBZ34302.1	AIN98555.1	KAG5478488.1	KAG5504797.1	KAG5501263.1
5	5	0.884	CBZ34694.1	AIN98928.1	KAG5477189.1	KAG5503208.1	KAG5500127.1
5	5	0.884	CBZ34746.1	AIN98978.1	KAG5477246.1	KAG5503262.1	KAG5500185.1
5	5	0.884	CBZ35499.1	AIN99724.1	KAG5474654.1	KAG5499817.1	KAG5498240.1
5	5	0.884	CBZ35506.1	AIN99732.1	KAG5474662.1	KAG5499825.1	KAG5498248.1
5	5	0.884	CBZ35534.1	AIN99760.1	KAG5474690.1	KAG5499853.1	KAG5498278.1
5	5	0.884	CBZ35543.1	AIN99769.1	KAG5474701.1	KAG5499864.1	KAG5498288.1
5	5	0.884	CBZ35761.1	AIN99985.1	KAG5473414.1	KAG5498914.1	KAG5497229.1
5	5	0.884	CBZ35891.1	AIO00107.1	KAG5473536.1	KAG5499031.1	KAG5497350.1
5	5	0.884	CBZ36026.1	AIO00240.1	KAG5472599.1	KAG5497768.1	KAG5496465.1
5	5	0.884	CBZ36201.1	AIO00402.1	KAG5472776.1	KAG5497942.1	KAG5496633.1
5	5	0.884	CBZ36272.1	AIO00468.1	KAG5472844.1	KAG5498013.1	KAG5496702.1
5	5	0.884	CBZ36297.1	AIO00492.1	KAG5472870.1	KAG5498038.1	KAG5496727.1
5	5	0.884	CBZ36313.1	AIO00508.1	KAG5472887.1	KAG5498055.1	KAG5496743.1
5	5	0.884	CBZ36446.1	AIO00631.1	KAG5471581.1	KAG5496880.1	KAG5495760.1
5	5	0.884	CBZ36544.1	AIO00722.1	KAG5471677.1	KAG5496964.1	KAG5495857.1
5	5	0.884	CBZ36824.1	AIO00980.1	KAG5470063.1	KAG5495387.1	KAG5494627.1
5	5	0.884	CBZ37042.1	AIO01199.1	KAG5470290.1	KAG5495612.1	KAG5494856.1
5	5	0.884	CBZ37184.1	AIO01336.1	KAG5468959.1	KAG5494223.1	KAG5493463.1
5	5	0.884	CBZ37337.1	AIO01483.1	KAG5469108.1	KAG5494378.1	KAG5493612.1
5	5	0.884	CBZ37924.1	AIO01639.1	KAG5466055.1	KAG5491893.1	KAG5490894.1
5	5	0.884	CBZ37937.1	AIO01652.1	KAG5466068.1	KAG5491906.1	KAG5490907.1
5	5	0.884	CBZ38428.1	AIO02135.1	KAG5466586.1	KAG5492417.1	KAG5491437.1
5	5	0.884	CBZ38533.1	AIO02228.1	KAG5464648.1	KAG5489233.1	KAG5488485.1
5	5	0.884	CBZ38755.1	AIO02446.1	KAG5464877.1	KAG5489458.1	KAG5488712.1
5	5	0.884	CBZ38819.1	AIO02510.1	KAG5464945.1	KAG5489528.1	KAG5488781.1
5	5	0.884	CBZ39170.1	AIO02849.1	KAG5465299.1	KAG5489882.1	KAG5489141.1
5	5	0.883	CBZ31116.1	AIN95130.1	KAG5488249.1	KAG5512525.1	KAG5508647.1
5	5	0.883	CBZ31260.1	AIN95253.1	KAG5487993.1	KAG5512351.1	KAG5508297.1
5	5	0.883	CBZ32673.1	AIN96596.1	KAG5483686.1	KAG5509671.1	KAG5505059.1
5	5	0.883	CBZ32719.1	AIN96638.1	KAG5483733.1	KAG5509714.1	KAG5505107.1
5	5	0.883	CBZ32844.1	AIN96751.1	KAG5482984.1	KAG5509206.1	KAG5504546.1
5	5	0.883	CBZ33000.1	AIN96895.1	KAG5482298.1	KAG5508892.1	KAG5504154.1
5	5	0.883	CBZ33192.1	AIN97074.1	KAG5481808.1	KAG5508503.1	KAG5503779.1
5	5	0.883	CBZ33234.1	AIN97114.1	KAG5481847.1	KAG5508541.1	KAG5503818.1
5	5	0.883	CBZ33322.1	AIN97196.1	KAG5481307.1	KAG5507977.1	KAG5503592.1
5	5	0.883	CBZ33330.1	AIN97203.1	KAG5481314.1	KAG5507984.1	KAG5503599.1
5	5	0.883	CBZ33339.1	AIN97212.1	KAG5481323.1	KAG5507993.1	KAG5503608.1
5	5	0.883	CBZ33595.1	AIN97456.1	KAG5480930.1	KAG5507369.1	KAG5503103.1
5	5	0.883	CBZ33723.1	AIN97999.1	KAG5480397.1	KAG5506783.1	KAG5502641.1
5	5	0.883	CBZ33853.1	AIN98120.1	KAG5479745.1	KAG5506040.1	KAG5502373.1
5	5	0.883	CBZ34860.1	AIN99092.1	KAG5477361.1	KAG5503372.1	KAG5500299.1
