# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1137234	1137848	+							JIQ42_03953	615		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1137234	1137848	+			KAG5497466.1	hypothetical protein			JIQ42_03953	615		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1137234	1137848	+	KAG5497466.1			hypothetical protein			JIQ42_03953	615	204	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1138456	1139331	+							JIQ42_03954	876		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1138456	1139331	+			KAG5497467.1	hypothetical protein			JIQ42_03954	876		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1138456	1139331	+	KAG5497467.1			hypothetical protein			JIQ42_03954	876	291	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1142514	1143092	+							JIQ42_03955	579		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1142514	1143092	+			KAG5497468.1	hypothetical protein			JIQ42_03955	579		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1142514	1143092	+	KAG5497468.1			hypothetical protein			JIQ42_03955	579	192	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1145331	1146329	+							JIQ42_03956	999		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1145331	1146329	+			KAG5497469.1	hypothetical protein			JIQ42_03956	999		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1145331	1146329	+	KAG5497469.1			hypothetical protein			JIQ42_03956	999	332	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1147788	1149992	+							JIQ42_03957	2205		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1147788	1149992	+			KAG5497470.1	hypothetical protein			JIQ42_03957	2205		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1147788	1149992	+	KAG5497470.1			hypothetical protein			JIQ42_03957	2205	734	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1150731	1151465	+							JIQ42_03958	735		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1150731	1151465	+			KAG5497471.1	hypothetical protein			JIQ42_03958	735		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1150731	1151465	+	KAG5497471.1			hypothetical protein			JIQ42_03958	735	244	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1152471	1153103	+							JIQ42_03959	633		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1152471	1153103	+			KAG5497472.1	hypothetical protein			JIQ42_03959	633		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1152471	1153103	+	KAG5497472.1			hypothetical protein			JIQ42_03959	633	210	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1157814	1158746	+							JIQ42_03960	933		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1157814	1158746	+			KAG5497473.1	hypothetical protein			JIQ42_03960	933		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1157814	1158746	+	KAG5497473.1			hypothetical protein			JIQ42_03960	933	310	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1159169	1159534	+							JIQ42_03961	366		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1159169	1159534	+			KAG5497474.1	hypothetical protein			JIQ42_03961	366		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1159169	1159534	+	KAG5497474.1			hypothetical protein			JIQ42_03961	366	121	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1160090	1160575	+							JIQ42_03962	486		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1160090	1160575	+			KAG5497475.1	hypothetical protein			JIQ42_03962	486		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1160090	1160575	+	KAG5497475.1			hypothetical protein			JIQ42_03962	486	161	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1161205	1162359	+							JIQ42_03963	1155		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1161205	1162359	+			KAG5497476.1	hypothetical protein			JIQ42_03963	1155		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	29	CM030568.1	1161205	1162359	+	KAG5497476.1			hypothetical protein			JIQ42_03963	1155	384	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	20609	21019	-							JIQ42_03286	411		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	20609	21019	-			KAG5496462.1	hypothetical protein			JIQ42_03286	411		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	20609	21019	-	KAG5496462.1			hypothetical protein			JIQ42_03286	411	136	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	25018	26295	-							JIQ42_03288	1278		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	25018	26295	-			KAG5496463.1	hypothetical protein			JIQ42_03288	1278		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	25018	26295	-	KAG5496463.1			hypothetical protein			JIQ42_03288	1278	425	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	27052	27789	-							JIQ42_03289	738		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	27052	27789	-			KAG5496464.1	hypothetical protein			JIQ42_03289	738		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	27052	27789	-	KAG5496464.1			hypothetical protein			JIQ42_03289	738	245	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	28664	29380	-							JIQ42_03290	717		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	28664	29380	-			KAG5496465.1	hypothetical protein			JIQ42_03290	717		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	28664	29380	-	KAG5496465.1			hypothetical protein			JIQ42_03290	717	238	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	30472	30897	-							JIQ42_03291	426		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	30472	30897	-			KAG5496466.1	hypothetical protein			JIQ42_03291	426		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	30472	30897	-	KAG5496466.1			hypothetical protein			JIQ42_03291	426	141	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	31957	34242	-							JIQ42_03292	2286		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	31957	34242	-			KAG5496467.1	hypothetical protein			JIQ42_03292	2286		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	31957	34242	-	KAG5496467.1			hypothetical protein			JIQ42_03292	2286	761	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	35402	36124	-							JIQ42_03293	723		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	35402	36124	-			KAG5496468.1	hypothetical protein			JIQ42_03293	723		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	35402	36124	-	KAG5496468.1			hypothetical protein			JIQ42_03293	723	240	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	37143	38027	-							JIQ42_03294	885		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	37143	38027	-			KAG5496469.1	hypothetical protein			JIQ42_03294	885		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	37143	38027	-	KAG5496469.1			hypothetical protein			JIQ42_03294	885	294	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	38699	39961	-							JIQ42_03295	1263		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	38699	39961	-			KAG5496470.1	hypothetical protein			JIQ42_03295	1263		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	38699	39961	-	KAG5496470.1			hypothetical protein			JIQ42_03295	1263	420	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	45059	45745	-							JIQ42_03296	687		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	45059	45745	-			KAG5496471.1	hypothetical protein			JIQ42_03296	687		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	45059	45745	-	KAG5496471.1			hypothetical protein			JIQ42_03296	687	228	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	47452	47715	-							JIQ42_03298	264		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	47452	47715	-			KAG5496472.1	hypothetical protein			JIQ42_03298	264		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	47452	47715	-	KAG5496472.1			hypothetical protein			JIQ42_03298	264	87	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	48946	49344	-							JIQ42_03299	399		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	48946	49344	-			KAG5496473.1	hypothetical protein			JIQ42_03299	399		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	48946	49344	-	KAG5496473.1			hypothetical protein			JIQ42_03299	399	132	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	50483	55177	-							JIQ42_03300	4695		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	50483	55177	-			KAG5496474.1	hypothetical protein			JIQ42_03300	4695		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	50483	55177	-	KAG5496474.1			hypothetical protein			JIQ42_03300	4695	1564	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	58644	60509	-							JIQ42_03301	1866		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	58644	60509	-			KAG5496475.1	hypothetical protein			JIQ42_03301	1866		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	58644	60509	-	KAG5496475.1			hypothetical protein			JIQ42_03301	1866	621	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	61339	63465	-							JIQ42_03302	2127		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	61339	63465	-			KAG5496476.1	hypothetical protein			JIQ42_03302	2127		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	61339	63465	-	KAG5496476.1			hypothetical protein			JIQ42_03302	2127	708	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	64676	65716	-							JIQ42_03303	1041		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	64676	65716	-			KAG5496477.1	hypothetical protein			JIQ42_03303	1041		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	64676	65716	-	KAG5496477.1			hypothetical protein			JIQ42_03303	1041	346	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	66850	67929	-							JIQ42_03304	1080		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	66850	67929	-			KAG5496478.1	hypothetical protein			JIQ42_03304	1080		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	66850	67929	-	KAG5496478.1			hypothetical protein			JIQ42_03304	1080	359	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	69189	71060	-							JIQ42_03305	1872		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	69189	71060	-			KAG5496479.1	hypothetical protein			JIQ42_03305	1872		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	69189	71060	-	KAG5496479.1			hypothetical protein			JIQ42_03305	1872	623	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	71897	72058	-							JIQ42_03306	162		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	71897	72058	-			KAG5496480.1	hypothetical protein			JIQ42_03306	162		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	71897	72058	-	KAG5496480.1			hypothetical protein			JIQ42_03306	162	53	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	73061	73960	-							JIQ42_03307	900		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	73061	73960	-			KAG5496481.1	hypothetical protein			JIQ42_03307	900		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	73061	73960	-	KAG5496481.1			hypothetical protein			JIQ42_03307	900	299	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	74655	76283	-							JIQ42_03308	1629		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	74655	76283	-			KAG5496482.1	hypothetical protein			JIQ42_03308	1629		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	74655	76283	-	KAG5496482.1			hypothetical protein			JIQ42_03308	1629	542	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	76974	78695	-							JIQ42_03309	1722		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	76974	78695	-			KAG5496483.1	hypothetical protein			JIQ42_03309	1722		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	76974	78695	-	KAG5496483.1			hypothetical protein			JIQ42_03309	1722	573	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	79412	79771	-							JIQ42_03310	360		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	79412	79771	-			KAG5496484.1	hypothetical protein			JIQ42_03310	360		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	79412	79771	-	KAG5496484.1			hypothetical protein			JIQ42_03310	360	119	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	80642	81766	-							JIQ42_03311	1125		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	80642	81766	-			KAG5496485.1	hypothetical protein			JIQ42_03311	1125		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	80642	81766	-	KAG5496485.1			hypothetical protein			JIQ42_03311	1125	374	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	82151	82648	-							JIQ42_03312	498		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	82151	82648	-			KAG5496486.1	hypothetical protein			JIQ42_03312	498		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	82151	82648	-	KAG5496486.1			hypothetical protein			JIQ42_03312	498	165	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	83790	84851	-							JIQ42_03313	1062		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	83790	84851	-			KAG5496487.1	hypothetical protein			JIQ42_03313	1062		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	83790	84851	-	KAG5496487.1			hypothetical protein			JIQ42_03313	1062	353	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	86707	87774	-							JIQ42_03314	1068		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	86707	87774	-			KAG5496488.1	hypothetical protein			JIQ42_03314	1068		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	86707	87774	-	KAG5496488.1			hypothetical protein			JIQ42_03314	1068	355	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	88680	90470	-							JIQ42_03315	1791		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	88680	90470	-			KAG5496489.1	hypothetical protein			JIQ42_03315	1791		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	88680	90470	-	KAG5496489.1			hypothetical protein			JIQ42_03315	1791	596	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	91412	94792	-							JIQ42_03316	3381		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	91412	94792	-			KAG5496490.1	hypothetical protein			JIQ42_03316	3381		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	91412	94792	-	KAG5496490.1			hypothetical protein			JIQ42_03316	3381	1126	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	96245	98515	-							JIQ42_03317	2271		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	96245	98515	-			KAG5496491.1	hypothetical protein			JIQ42_03317	2238		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	96245	98515	-	KAG5496491.1			hypothetical protein			JIQ42_03317	2238	745	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	100029	101213	-							JIQ42_03318	1185		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	100029	101213	-			KAG5496492.1	hypothetical protein			JIQ42_03318	1185		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	100029	101213	-	KAG5496492.1			hypothetical protein			JIQ42_03318	1185	394	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	102391	103002	-							JIQ42_03319	612		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	102391	103002	-			KAG5496493.1	hypothetical protein			JIQ42_03319	612		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	102391	103002	-	KAG5496493.1			hypothetical protein			JIQ42_03319	612	203	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	105216	109991	-							JIQ42_03320	4776		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	105216	109991	-			KAG5496494.1	hypothetical protein			JIQ42_03320	4776		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	105216	109991	-	KAG5496494.1			hypothetical protein			JIQ42_03320	4776	1591	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	111803	112270	-							JIQ42_03321	468		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	111803	112270	-			KAG5496495.1	hypothetical protein			JIQ42_03321	468		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	111803	112270	-	KAG5496495.1			hypothetical protein			JIQ42_03321	468	155	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	113437	117579	-							JIQ42_03322	4143		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	113437	117579	-			KAG5496496.1	hypothetical protein			JIQ42_03322	4143		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	113437	117579	-	KAG5496496.1			hypothetical protein			JIQ42_03322	4143	1380	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	118552	120261	-							JIQ42_03323	1710		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	118552	120261	-			KAG5496497.1	hypothetical protein			JIQ42_03323	1710		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	118552	120261	-	KAG5496497.1			hypothetical protein			JIQ42_03323	1710	569	
gene	protein_coding	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	124693	127254	-							JIQ42_03324	2562		
mRNA		GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	124693	127254	-			KAG5496498.1	hypothetical protein			JIQ42_03324	2562		
CDS	with_protein	GCA_017918225.1	Primary Assembly	chromosome	30	CM030569.1	124693	127254	-	KAG5496498.1			hypothetical protein			JIQ42_03324	2562	853	
