# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	698779	699090	+							LSCM4_01908	312		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	698779	699090	+			KAG5479316.1	hypothetical protein			LSCM4_01908	312		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	698779	699090	+	KAG5479316.1			hypothetical protein			LSCM4_01908	312	103	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	700206	701366	+							LSCM4_01909	1161		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	700206	701366	+			KAG5479317.1	hypothetical protein			LSCM4_01909	1161		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	700206	701366	+	KAG5479317.1			hypothetical protein			LSCM4_01909	1161	386	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	702666	704519	+							LSCM4_01910	1854		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	702666	704519	+			KAG5479318.1	hypothetical protein			LSCM4_01910	1854		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	702666	704519	+	KAG5479318.1			hypothetical protein			LSCM4_01910	1854	617	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	707439	710195	+							LSCM4_01912	2757		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	707439	710195	+			KAG5479319.1	hypothetical protein			LSCM4_01912	2757		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	707439	710195	+	KAG5479319.1			hypothetical protein			LSCM4_01912	2757	918	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	712567	712896	+							LSCM4_01913	330		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	712567	712896	+			KAG5479320.1	hypothetical protein			LSCM4_01913	330		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	22	CM030453.1	712567	712896	+	KAG5479320.1			hypothetical protein			LSCM4_01913	330	109	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	8427	9987	+							LSCM4_04608	1561		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	8427	9987	+			KAG5478376.1	hypothetical protein			LSCM4_04608	1518		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	8427	9987	+	KAG5478376.1			hypothetical protein			LSCM4_04608	1518	505	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	67805	69673	+							LSCM4_04609	1869		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	67805	69673	+			KAG5478377.1	hypothetical protein			LSCM4_04609	1869		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	67805	69673	+	KAG5478377.1			hypothetical protein			LSCM4_04609	1869	622	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	70989	72290	+							LSCM4_04610	1302		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	70989	72290	+			KAG5478378.1	hypothetical protein			LSCM4_04610	1302		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	70989	72290	+	KAG5478378.1			hypothetical protein			LSCM4_04610	1302	433	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	72929	73807	+							LSCM4_04611	879		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	72929	73807	+			KAG5478379.1	hypothetical protein			LSCM4_04611	879		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	72929	73807	+	KAG5478379.1			hypothetical protein			LSCM4_04611	879	292	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	74147	75580	+							LSCM4_04612	1434		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	74147	75580	+			KAG5478380.1	hypothetical protein			LSCM4_04612	1434		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	74147	75580	+	KAG5478380.1			hypothetical protein			LSCM4_04612	1434	477	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	76315	76995	+							LSCM4_04613	681		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	76315	76995	+			KAG5478381.1	hypothetical protein			LSCM4_04613	681		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	76315	76995	+	KAG5478381.1			hypothetical protein			LSCM4_04613	681	226	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	77817	78668	+							LSCM4_04614	852		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	77817	78668	+			KAG5478382.1	hypothetical protein			LSCM4_04614	852		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	77817	78668	+	KAG5478382.1			hypothetical protein			LSCM4_04614	852	283	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	79248	79769	+							LSCM4_04615	522		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	79248	79769	+			KAG5478383.1	hypothetical protein			LSCM4_04615	522		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	79248	79769	+	KAG5478383.1			hypothetical protein			LSCM4_04615	522	173	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	80273	81271	+							LSCM4_04616	999		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	80273	81271	+			KAG5478384.1	hypothetical protein			LSCM4_04616	999		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	80273	81271	+	KAG5478384.1			hypothetical protein			LSCM4_04616	999	332	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	81812	83074	+							LSCM4_04617	1263		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	81812	83074	+			KAG5478385.1	hypothetical protein			LSCM4_04617	1263		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	81812	83074	+	KAG5478385.1			hypothetical protein			LSCM4_04617	1263	420	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	84604	85635	+							LSCM4_04618	1032		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	84604	85635	+			KAG5478386.1	hypothetical protein			LSCM4_04618	1032		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	84604	85635	+	KAG5478386.1			hypothetical protein			LSCM4_04618	1032	343	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	86449	87231	+							LSCM4_04619	783		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	86449	87231	+			KAG5478387.1	hypothetical protein			LSCM4_04619	783		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	86449	87231	+	KAG5478387.1			hypothetical protein			LSCM4_04619	783	260	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	88618	89757	+							LSCM4_04620	1140		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	88618	89757	+			KAG5478388.1	hypothetical protein			LSCM4_04620	1140		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	88618	89757	+	KAG5478388.1			hypothetical protein			LSCM4_04620	1140	379	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	93085	102207	+							LSCM4_04621	9123		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	93085	102207	+			KAG5478389.1	hypothetical protein			LSCM4_04621	9123		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	93085	102207	+	KAG5478389.1			hypothetical protein			LSCM4_04621	9123	3040	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	107948	108526	+							LSCM4_04622	579		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	107948	108526	+			KAG5478390.1	hypothetical protein			LSCM4_04622	579		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	107948	108526	+	KAG5478390.1			hypothetical protein			LSCM4_04622	579	192	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	109188	109691	+							LSCM4_04623	504		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	109188	109691	+			KAG5478391.1	hypothetical protein			LSCM4_04623	504		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	109188	109691	+	KAG5478391.1			hypothetical protein			LSCM4_04623	504	167	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	111687	112919	+							LSCM4_04624	1233		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	111687	112919	+			KAG5478392.1	hypothetical protein			LSCM4_04624	1233		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	111687	112919	+	KAG5478392.1			hypothetical protein			LSCM4_04624	1233	410	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	116288	117388	+							LSCM4_04625	1101		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	116288	117388	+			KAG5478393.1	hypothetical protein			LSCM4_04625	1101		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	116288	117388	+	KAG5478393.1			hypothetical protein			LSCM4_04625	1101	366	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	118097	119677	+							LSCM4_04626	1581		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	118097	119677	+			KAG5478394.1	hypothetical protein			LSCM4_04626	1581		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	118097	119677	+	KAG5478394.1			hypothetical protein			LSCM4_04626	1581	526	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	120538	121113	+							LSCM4_04627	576		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	120538	121113	+			KAG5478395.1	hypothetical protein			LSCM4_04627	576		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	120538	121113	+	KAG5478395.1			hypothetical protein			LSCM4_04627	576	191	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	121906	122721	+							LSCM4_04628	816		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	121906	122721	+			KAG5478396.1	hypothetical protein			LSCM4_04628	816		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	121906	122721	+	KAG5478396.1			hypothetical protein			LSCM4_04628	816	271	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	125061	125240	+							LSCM4_04629	180		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	125061	125240	+			KAG5478397.1	hypothetical protein			LSCM4_04629	180		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	125061	125240	+	KAG5478397.1			hypothetical protein			LSCM4_04629	180	59	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	128700	129077	+							LSCM4_04630	378		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	128700	129077	+			KAG5478398.1	hypothetical protein			LSCM4_04630	378		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	128700	129077	+	KAG5478398.1			hypothetical protein			LSCM4_04630	378	125	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	129972	130463	+							LSCM4_04631	492		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	129972	130463	+			KAG5478399.1	hypothetical protein			LSCM4_04631	492		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	129972	130463	+	KAG5478399.1			hypothetical protein			LSCM4_04631	492	163	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	133731	152830	+							LSCM4_04632	19100		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	133731	152830	+			KAG5478400.1	hypothetical protein			LSCM4_04632	4752		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	133731	152830	+	KAG5478400.1			hypothetical protein			LSCM4_04632	4752	1583	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	163008	163469	+							LSCM4_04633	462		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	163008	163469	+			KAG5478401.1	hypothetical protein			LSCM4_04633	462		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	163008	163469	+	KAG5478401.1			hypothetical protein			LSCM4_04633	462	153	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	164226	164867	+							LSCM4_04634	642		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	164226	164867	+			KAG5478402.1	hypothetical protein			LSCM4_04634	642		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	164226	164867	+	KAG5478402.1			hypothetical protein			LSCM4_04634	642	213	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	165732	165995	+							LSCM4_04635	264		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	165732	165995	+			KAG5478403.1	hypothetical protein			LSCM4_04635	264		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	165732	165995	+	KAG5478403.1			hypothetical protein			LSCM4_04635	264	87	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	169110	169679	+							LSCM4_04636	570		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	169110	169679	+			KAG5478404.1	hypothetical protein			LSCM4_04636	570		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	169110	169679	+	KAG5478404.1			hypothetical protein			LSCM4_04636	570	189	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	171287	176011	+							LSCM4_04637	4725		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	171287	176011	+			KAG5478405.1	hypothetical protein			LSCM4_04637	4725		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	171287	176011	+	KAG5478405.1			hypothetical protein			LSCM4_04637	4725	1574	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	195532	196791	+							LSCM4_04638	1260		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	195532	196791	+			KAG5478406.1	hypothetical protein			LSCM4_04638	1260		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	195532	196791	+	KAG5478406.1			hypothetical protein			LSCM4_04638	1260	419	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	201315	202181	+							LSCM4_04639	867		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	201315	202181	+			KAG5478407.1	hypothetical protein			LSCM4_04639	867		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	201315	202181	+	KAG5478407.1			hypothetical protein			LSCM4_04639	867	288	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	203164	206466	+							LSCM4_04640	3303		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	203164	206466	+			KAG5478408.1	hypothetical protein			LSCM4_04640	3303		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	203164	206466	+	KAG5478408.1			hypothetical protein			LSCM4_04640	3303	1100	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	207308	208300	+							LSCM4_04641	993		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	207308	208300	+			KAG5478409.1	hypothetical protein			LSCM4_04641	993		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	207308	208300	+	KAG5478409.1			hypothetical protein			LSCM4_04641	993	330	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	209055	210542	+							LSCM4_04642	1488		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	209055	210542	+			KAG5478410.1	hypothetical protein			LSCM4_04642	1488		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	209055	210542	+	KAG5478410.1			hypothetical protein			LSCM4_04642	1488	495	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	212110	216036	+							LSCM4_04643	3927		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	212110	216036	+			KAG5478411.1	hypothetical protein			LSCM4_04643	3927		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	212110	216036	+	KAG5478411.1			hypothetical protein			LSCM4_04643	3927	1308	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	217453	218271	+							LSCM4_04644	819		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	217453	218271	+			KAG5478412.1	hypothetical protein			LSCM4_04644	819		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	217453	218271	+	KAG5478412.1			hypothetical protein			LSCM4_04644	819	272	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	219303	219965	+							LSCM4_04645	663		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	219303	219965	+			KAG5478413.1	hypothetical protein			LSCM4_04645	663		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	219303	219965	+	KAG5478413.1			hypothetical protein			LSCM4_04645	663	220	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	220555	220881	+							LSCM4_04646	327		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	220555	220881	+			KAG5478414.1	hypothetical protein			LSCM4_04646	327		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	220555	220881	+	KAG5478414.1			hypothetical protein			LSCM4_04646	327	108	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	223278	224159	+							LSCM4_04647	882		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	223278	224159	+			KAG5478415.1	hypothetical protein			LSCM4_04647	882		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	223278	224159	+	KAG5478415.1			hypothetical protein			LSCM4_04647	882	293	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	225285	226397	+							LSCM4_04648	1113		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	225285	226397	+			KAG5478416.1	hypothetical protein			LSCM4_04648	1113		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	225285	226397	+	KAG5478416.1			hypothetical protein			LSCM4_04648	1113	370	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	227248	228024	+							LSCM4_04649	777		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	227248	228024	+			KAG5478417.1	hypothetical protein			LSCM4_04649	777		
CDS	with_protein	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	227248	228024	+	KAG5478417.1			hypothetical protein			LSCM4_04649	777	258	
gene	protein_coding	GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	229803	230096	+							LSCM4_04650	294		
mRNA		GCA_017916335.1	Primary Assembly	chromosome	23	CM030454.1	229803	230096	+			KAG5478418.1	hypothetical protein			LSCM4_04650	294		
