# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1040626	1041732	+							GH5_04729	1107		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1040626	1041732	+			KAG5501133.1	hypothetical protein			GH5_04729	1107		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1040626	1041732	+	KAG5501133.1			hypothetical protein			GH5_04729	1107	368	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1042067	1043059	+							GH5_04730	993		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1042067	1043059	+			KAG5501134.1	hypothetical protein			GH5_04730	993		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1042067	1043059	+	KAG5501134.1			hypothetical protein			GH5_04730	993	330	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1043699	1045342	+							GH5_04731	1644		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1043699	1045342	+			KAG5501135.1	hypothetical protein			GH5_04731	1644		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1043699	1045342	+	KAG5501135.1			hypothetical protein			GH5_04731	1644	547	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1045764	1046489	+							GH5_04732	726		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1045764	1046489	+			KAG5501136.1	hypothetical protein			GH5_04732	726		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1045764	1046489	+	KAG5501136.1			hypothetical protein			GH5_04732	726	241	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1046939	1048198	+							GH5_04733	1260		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1046939	1048198	+			KAG5501137.1	hypothetical protein			GH5_04733	1260		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1046939	1048198	+	KAG5501137.1			hypothetical protein			GH5_04733	1260	419	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1049069	1049968	+							GH5_04734	900		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1049069	1049968	+			KAG5501138.1	hypothetical protein			GH5_04734	900		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1049069	1049968	+	KAG5501138.1			hypothetical protein			GH5_04734	900	299	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1050690	1052447	+							GH5_04735	1758		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1050690	1052447	+			KAG5501139.1	hypothetical protein			GH5_04735	1758		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1050690	1052447	+	KAG5501139.1			hypothetical protein			GH5_04735	1758	585	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1053869	1055413	+							GH5_04736	1545		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1053869	1055413	+			KAG5501140.1	hypothetical protein			GH5_04736	1545		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1053869	1055413	+	KAG5501140.1			hypothetical protein			GH5_04736	1545	514	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1056014	1057447	+							GH5_04737	1434		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1056014	1057447	+			KAG5501141.1	hypothetical protein			GH5_04737	1434		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1056014	1057447	+	KAG5501141.1			hypothetical protein			GH5_04737	1434	477	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1058324	1058737	+							GH5_04738	414		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1058324	1058737	+			KAG5501142.1	hypothetical protein			GH5_04738	414		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1058324	1058737	+	KAG5501142.1			hypothetical protein			GH5_04738	414	137	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1059543	1072565	+							GH5_04739	13023		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1059543	1072565	+			KAG5501143.1	hypothetical protein			GH5_04739	13023		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1059543	1072565	+	KAG5501143.1			hypothetical protein			GH5_04739	13023	4340	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1073934	1074335	+							GH5_04740	402		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1073934	1074335	+			KAG5501144.1	hypothetical protein			GH5_04740	402		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1073934	1074335	+	KAG5501144.1			hypothetical protein			GH5_04740	402	133	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1076709	1078523	+							GH5_04741	1815		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1076709	1078523	+			KAG5501145.1	hypothetical protein			GH5_04741	1815		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1076709	1078523	+	KAG5501145.1			hypothetical protein			GH5_04741	1815	604	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1079377	1080741	+							GH5_04742	1365		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1079377	1080741	+			KAG5501146.1	hypothetical protein			GH5_04742	1365		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1079377	1080741	+	KAG5501146.1			hypothetical protein			GH5_04742	1365	454	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1081657	1084098	+							GH5_04743	2442		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1081657	1084098	+			KAG5501147.1	hypothetical protein			GH5_04743	2442		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1081657	1084098	+	KAG5501147.1			hypothetical protein			GH5_04743	2442	813	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1085138	1085524	+							GH5_04744	387		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1085138	1085524	+			KAG5501148.1	hypothetical protein			GH5_04744	387		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1085138	1085524	+	KAG5501148.1			hypothetical protein			GH5_04744	387	128	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1087475	1089511	+							GH5_04745	2037		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1087475	1089511	+			KAG5501149.1	hypothetical protein			GH5_04745	2037		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	27	CM030494.1	1087475	1089511	+	KAG5501149.1			hypothetical protein			GH5_04745	2037	678	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	28532	30844	-							GH5_03859	2313		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	28532	30844	-			KAG5499725.1	hypothetical protein			GH5_03859	2313		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	28532	30844	-	KAG5499725.1			hypothetical protein			GH5_03859	2313	770	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	32883	33812	-							GH5_03860	930		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	32883	33812	-			KAG5499726.1	hypothetical protein			GH5_03860	930		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	32883	33812	-	KAG5499726.1			hypothetical protein			GH5_03860	930	309	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	35213	36865	+							GH5_03861	1653		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	35213	36865	+			KAG5499727.1	hypothetical protein			GH5_03861	1653		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	35213	36865	+	KAG5499727.1			hypothetical protein			GH5_03861	1653	550	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	37444	37845	+							GH5_03862	402		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	37444	37845	+			KAG5499728.1	hypothetical protein			GH5_03862	402		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	37444	37845	+	KAG5499728.1			hypothetical protein			GH5_03862	402	133	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	38372	39667	+							GH5_03863	1296		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	38372	39667	+			KAG5499729.1	hypothetical protein			GH5_03863	1296		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	38372	39667	+	KAG5499729.1			hypothetical protein			GH5_03863	1296	431	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	40113	42860	+							GH5_03864	2748		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	40113	42860	+			KAG5499730.1	hypothetical protein			GH5_03864	2748		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	40113	42860	+	KAG5499730.1			hypothetical protein			GH5_03864	2748	915	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	43604	45142	+							GH5_03865	1539		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	43604	45142	+			KAG5499731.1	hypothetical protein			GH5_03865	1539		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	43604	45142	+	KAG5499731.1			hypothetical protein			GH5_03865	1539	512	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	45929	47386	+							GH5_03866	1458		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	45929	47386	+			KAG5499732.1	hypothetical protein			GH5_03866	1458		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	45929	47386	+	KAG5499732.1			hypothetical protein			GH5_03866	1458	485	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	48000	49589	+							GH5_03867	1590		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	48000	49589	+			KAG5499733.1	hypothetical protein			GH5_03867	1590		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	48000	49589	+	KAG5499733.1			hypothetical protein			GH5_03867	1590	529	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	50193	56363	+							GH5_03868	6171		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	50193	56363	+			KAG5499734.1	hypothetical protein			GH5_03868	6171		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	50193	56363	+	KAG5499734.1			hypothetical protein			GH5_03868	6171	2056	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	59236	61269	+							GH5_03869	2034		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	59236	61269	+			KAG5499735.1	hypothetical protein			GH5_03869	2034		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	59236	61269	+	KAG5499735.1			hypothetical protein			GH5_03869	2034	677	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	62372	62605	+							GH5_03870	234		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	62372	62605	+			KAG5499736.1	hypothetical protein			GH5_03870	234		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	62372	62605	+	KAG5499736.1			hypothetical protein			GH5_03870	234	77	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	63556	64173	+							GH5_03871	618		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	63556	64173	+			KAG5499737.1	hypothetical protein			GH5_03871	618		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	63556	64173	+	KAG5499737.1			hypothetical protein			GH5_03871	618	205	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	65226	65648	+							GH5_03872	423		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	65226	65648	+			KAG5499738.1	hypothetical protein			GH5_03872	423		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	65226	65648	+	KAG5499738.1			hypothetical protein			GH5_03872	423	140	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	66377	66925	+							GH5_03873	549		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	66377	66925	+			KAG5499739.1	hypothetical protein			GH5_03873	549		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	66377	66925	+	KAG5499739.1			hypothetical protein			GH5_03873	549	182	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	67707	72089	+							GH5_03874	4383		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	67707	72089	+			KAG5499740.1	hypothetical protein			GH5_03874	4383		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	67707	72089	+	KAG5499740.1			hypothetical protein			GH5_03874	4383	1460	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	74124	75614	+							GH5_03875	1491		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	74124	75614	+			KAG5499741.1	hypothetical protein			GH5_03875	1491		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	74124	75614	+	KAG5499741.1			hypothetical protein			GH5_03875	1491	496	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	76490	77563	+							GH5_03876	1074		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	76490	77563	+			KAG5499742.1	hypothetical protein			GH5_03876	1074		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	76490	77563	+	KAG5499742.1			hypothetical protein			GH5_03876	1074	357	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	79924	81198	+							GH5_03877	1275		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	79924	81198	+			KAG5499743.1	hypothetical protein			GH5_03877	1275		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	79924	81198	+	KAG5499743.1			hypothetical protein			GH5_03877	1275	424	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	82457	83077	+							GH5_03878	621		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	82457	83077	+			KAG5499744.1	hypothetical protein			GH5_03878	621		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	82457	83077	+	KAG5499744.1			hypothetical protein			GH5_03878	621	206	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	85179	86963	+							GH5_03879	1785		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	85179	86963	+			KAG5499745.1	hypothetical protein			GH5_03879	1785		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	85179	86963	+	KAG5499745.1			hypothetical protein			GH5_03879	1785	594	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	92614	94374	+							GH5_03880	1761		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	92614	94374	+			KAG5499746.1	hypothetical protein			GH5_03880	1761		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	92614	94374	+	KAG5499746.1			hypothetical protein			GH5_03880	1761	586	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	97175	97603	+							GH5_03881	429		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	97175	97603	+			KAG5499747.1	hypothetical protein			GH5_03881	429		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	97175	97603	+	KAG5499747.1			hypothetical protein			GH5_03881	429	142	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	100736	101806	+							GH5_03882	1071		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	100736	101806	+			KAG5499748.1	hypothetical protein			GH5_03882	1071		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	100736	101806	+	KAG5499748.1			hypothetical protein			GH5_03882	1071	356	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	102937	103887	+							GH5_03883	951		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	102937	103887	+			KAG5499749.1	hypothetical protein			GH5_03883	951		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	102937	103887	+	KAG5499749.1			hypothetical protein			GH5_03883	951	316	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	106566	108392	+							GH5_03884	1827		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	106566	108392	+			KAG5499750.1	hypothetical protein			GH5_03884	1827		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	106566	108392	+	KAG5499750.1			hypothetical protein			GH5_03884	1827	608	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	113077	113970	+							GH5_03885	894		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	113077	113970	+			KAG5499751.1	hypothetical protein			GH5_03885	894		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	113077	113970	+	KAG5499751.1			hypothetical protein			GH5_03885	894	297	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	115252	118635	+							GH5_03886	3384		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	115252	118635	+			KAG5499752.1	hypothetical protein			GH5_03886	3384		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	115252	118635	+	KAG5499752.1			hypothetical protein			GH5_03886	3384	1127	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	120029	120778	+							GH5_03887	750		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	120029	120778	+			KAG5499753.1	hypothetical protein			GH5_03887	750		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	120029	120778	+	KAG5499753.1			hypothetical protein			GH5_03887	750	249	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	122471	123121	+							GH5_03888	651		
mRNA		GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	122471	123121	+			KAG5499754.1	hypothetical protein			GH5_03888	651		
CDS	with_protein	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	122471	123121	+	KAG5499754.1			hypothetical protein			GH5_03888	651	216	
gene	protein_coding	GCA_017918215.1	Primary Assembly	chromosome	28	CM030495.1	123765	124523	+							GH5_03889	759		
